Year,Nivel,Género,GeoCode,Value
2018,No sabe leer ni escribir,,860686.0,37.0
2018,No sabe leer ni escribir,,860687.0,22.0
2018,No sabe leer ni escribir,,860688.0,11.0
2018,No sabe leer ni escribir,,860689.0,4.0
2018,No sabe leer ni escribir,,860690.0,144.0
2018,No sabe leer ni escribir,,860691.0,156.0
2018,No sabe leer ni escribir,,860692.0,34.0
2018,No sabe leer ni escribir,,860693.0,193.0
2018,No sabe leer ni escribir,,860694.0,89.0
2018,No sabe leer ni escribir,,860695.0,40.0
2018,No sabe leer ni escribir,,860696.0,23.0
2018,No sabe leer ni escribir,,860697.0,22.0
2018,No sabe leer ni escribir,,860698.0,16.0
2018,No sabe leer ni escribir,,860699.0,60.0
2018,No sabe leer ni escribir,,860700.0,4.0
2018,No sabe leer ni escribir,,860701.0,7.0
2018,No sabe leer ni escribir,,860702.0,48.0
2018,No sabe leer ni escribir,,860703.0,138.0
2018,No sabe leer ni escribir,,860704.0,144.0
2018,No sabe leer ni escribir,,860705.0,139.0
2018,No sabe leer ni escribir,,860706.0,172.0
2018,No sabe leer ni escribir,,860707.0,55.0
2018,No sabe leer ni escribir,,860708.0,19.0
2018,No sabe leer ni escribir,,860709.0,247.0
2018,No sabe leer ni escribir,,860710.0,82.0
2018,No sabe leer ni escribir,,860711.0,110.0
2018,No sabe leer ni escribir,,860712.0,264.0
2018,No sabe leer ni escribir,,860713.0,166.0
2018,No sabe leer ni escribir,,860714.0,272.0
2018,No sabe leer ni escribir,,860715.0,152.0
2018,No sabe leer ni escribir,,860716.0,143.0
2018,No sabe leer ni escribir,,860717.0,293.0
2018,No sabe leer ni escribir,,860718.0,240.0
2018,No sabe leer ni escribir,,860719.0,187.0
2018,No sabe leer ni escribir,,860720.0,66.0
2018,No sabe leer ni escribir,,860721.0,74.0
2018,No sabe leer ni escribir,,860722.0,62.0
2018,No sabe leer ni escribir,,860723.0,117.0
2018,No sabe leer ni escribir,,860724.0,643.0
2018,No sabe leer ni escribir,,860725.0,238.0
2018,No sabe leer ni escribir,,860726.0,253.0
2018,No sabe leer ni escribir,,860727.0,488.0
2018,No sabe leer ni escribir,,860728.0,376.0
2018,No sabe leer ni escribir,,860729.0,332.0
2018,No sabe leer ni escribir,,860730.0,104.0
2018,No sabe leer ni escribir,,860731.0,29.0
2018,No sabe leer ni escribir,,860732.0,72.0
2018,No sabe leer ni escribir,,860733.0,144.0
2018,No sabe leer ni escribir,,860734.0,109.0
2018,No sabe leer ni escribir,,860735.0,75.0
2018,No sabe leer ni escribir,,860736.0,186.0
2018,No sabe leer ni escribir,,860737.0,244.0
2018,No sabe leer ni escribir,,860738.0,83.0
2018,No sabe leer ni escribir,,860739.0,50.0
2018,No sabe leer ni escribir,,860740.0,80.0
2018,No sabe leer ni escribir,,860741.0,15.0
2018,No sabe leer ni escribir,,860742.0,9.0
2018,No sabe leer ni escribir,,860743.0,0.0
2018,No sabe leer ni escribir,,860744.0,54.0
2018,No sabe leer ni escribir,,860745.0,6.0
2018,No sabe leer ni escribir,,860746.0,8.0
2018,No sabe leer ni escribir,,860747.0,119.0
2018,No sabe leer ni escribir,,860748.0,198.0
2018,No sabe leer ni escribir,,860749.0,82.0
2018,No sabe leer ni escribir,,860750.0,100.0
2018,No sabe leer ni escribir,,860751.0,446.0
2018,No sabe leer ni escribir,,860752.0,164.0
2018,No sabe leer ni escribir,,860753.0,72.0
2018,No sabe leer ni escribir,,860754.0,252.0
2018,No sabe leer ni escribir,,860755.0,188.0
2018,No sabe leer ni escribir,,860756.0,524.0
2018,No sabe leer ni escribir,,860757.0,162.0
2018,No sabe leer ni escribir,,860758.0,105.0
2018,No sabe leer ni escribir,,860759.0,351.0
2018,No sabe leer ni escribir,,860760.0,82.0
2018,No sabe leer ni escribir,,860761.0,7.0
2018,No sabe leer ni escribir,,860762.0,3.0
2018,No sabe leer ni escribir,,860763.0,152.0
2018,No sabe leer ni escribir,,860764.0,96.0
2018,No sabe leer ni escribir,,860765.0,108.0
2018,No sabe leer ni escribir,,860766.0,305.0
2018,No sabe leer ni escribir,,860767.0,45.0
2018,No sabe leer ni escribir,,860768.0,39.0
2018,No sabe leer ni escribir,,860769.0,199.0
2018,No sabe leer ni escribir,,860770.0,18.0
2018,No sabe leer ni escribir,,860771.0,22.0
2018,No sabe leer ni escribir,,860772.0,27.0
2018,No sabe leer ni escribir,,860773.0,72.0
2018,No sabe leer ni escribir,,860774.0,34.0
2018,No sabe leer ni escribir,,860775.0,14.0
2018,Sin estudios,,860645.0,518.0
2018,Sin estudios,,860646.0,1.69
2018,Sin estudios,,860647.0,194.0
2018,Sin estudios,,860648.0,230.0
2018,Sin estudios,,860649.0,612.0
2018,Sin estudios,,860650.0,128.0
2018,Sin estudios,,860651.0,430.0
2018,Sin estudios,,860652.0,719.0
2018,Sin estudios,,860653.0,621.0
2018,Sin estudios,,860654.0,177.0
2018,Sin estudios,,860655.0,498.0
2018,Sin estudios,,860656.0,671.0
2018,Sin estudios,,860657.0,17.0
2018,Sin estudios,,860658.0,598.0
2018,Sin estudios,,860659.0,365.0
2018,Sin estudios,,860660.0,307.0
2018,Sin estudios,,860661.0,345.0
2018,Sin estudios,,860662.0,87.0
2018,Sin estudios,,860663.0,113.0
2018,Sin estudios,,860664.0,101.0
2018,Sin estudios,,860665.0,382.0
2018,Sin estudios,,860666.0,346.0
2018,Sin estudios,,860667.0,625.0
2018,Sin estudios,,860668.0,235.0
2018,Sin estudios,,860669.0,159.0
2018,Sin estudios,,860670.0,157.0
2018,Sin estudios,,860671.0,512.0
2018,Sin estudios,,860672.0,274.0
2018,Sin estudios,,860673.0,305.0
2018,Sin estudios,,860674.0,174.0
2018,Sin estudios,,860675.0,215.0
2018,Sin estudios,,860676.0,821.0
2018,Sin estudios,,860677.0,633.0
2018,Sin estudios,,860678.0,343.0
2018,Sin estudios,,860679.0,1.105
2018,Sin estudios,,860680.0,1.028
2018,Sin estudios,,860681.0,765.0
2018,Sin estudios,,860682.0,347.0
2018,Sin estudios,,860683.0,409.0
2018,Sin estudios,,860684.0,352.0
2018,Sin estudios,,860685.0,193.0
2018,Sin estudios,,860686.0,374.0
2018,Sin estudios,,860687.0,161.0
2018,Sin estudios,,860688.0,154.0
2018,Sin estudios,,860689.0,31.0
2018,Sin estudios,,860690.0,1.4609999999999999
2018,Sin estudios,,860691.0,2.0069999999999997
2018,Sin estudios,,860692.0,478.0
2018,Sin estudios,,860693.0,1.54
2018,Sin estudios,,860694.0,321.0
2018,Sin estudios,,860695.0,252.0
2018,Sin estudios,,860696.0,284.0
2018,Sin estudios,,860697.0,329.0
2018,Sin estudios,,860698.0,186.0
2018,Sin estudios,,860699.0,984.0
2018,Sin estudios,,860700.0,43.0
2018,Sin estudios,,860701.0,23.0
2018,Sin estudios,,860702.0,321.0
2018,Sin estudios,,860703.0,904.0
2018,Sin estudios,,860704.0,1.875
2018,Sin estudios,,860705.0,1.834
2018,Sin estudios,,860706.0,3.062
2018,Sin estudios,,860707.0,755.0
2018,Sin estudios,,860708.0,88.0
2018,Sin estudios,,860709.0,2.891
2018,Sin estudios,,860710.0,899.0
2018,Sin estudios,,860711.0,1.34
2018,Sin estudios,,860712.0,2.18
2018,Sin estudios,,860713.0,2.133
2018,Sin estudios,,860714.0,2.04
2018,Sin estudios,,860715.0,1.61
2018,Sin estudios,,860716.0,1.368
2018,Sin estudios,,860717.0,1.821
2018,Sin estudios,,860718.0,1.1440000000000001
2018,Sin estudios,,860719.0,1.234
2018,Sin estudios,,860720.0,1.072
2018,Sin estudios,,860721.0,1.001
2018,Sin estudios,,860722.0,789.0
2018,Sin estudios,,860723.0,957.0
2018,Sin estudios,,860724.0,3.6710000000000003
2018,Sin estudios,,860725.0,2.394
2018,Sin estudios,,860726.0,2.128
2018,Sin estudios,,860727.0,3.61
2018,Sin estudios,,860728.0,2.416
2018,Sin estudios,,860729.0,2.877
2018,Sin estudios,,860730.0,592.0
2018,Sin estudios,,860731.0,135.0
2018,Sin estudios,,860732.0,880.0
2018,Sin estudios,,860733.0,819.0
2018,Sin estudios,,860734.0,943.0
2018,Sin estudios,,860735.0,823.0
2018,Sin estudios,,860736.0,1.996
2018,Sin estudios,,860737.0,2.7119999999999997
2018,Sin estudios,,860738.0,801.0
2018,Sin estudios,,860739.0,477.0
2018,Sin estudios,,860740.0,601.0
2018,Sin estudios,,860741.0,151.0
2018,Sin estudios,,860742.0,96.0
2018,Sin estudios,,860743.0,10.0
2018,Sin estudios,,860744.0,254.0
2018,Sin estudios,,860745.0,31.0
2018,Sin estudios,,860746.0,123.0
2018,Sin estudios,,860747.0,1.5319999999999998
2018,Sin estudios,,860748.0,2.387
2018,Sin estudios,,860749.0,597.0
2018,Sin estudios,,860750.0,467.0
2018,Sin estudios,,860751.0,3.47
2018,Sin estudios,,860752.0,1.1909999999999998
2018,Sin estudios,,860753.0,630.0
2018,Sin estudios,,860754.0,2.209
2018,Sin estudios,,860755.0,1.886
2018,Sin estudios,,860756.0,3.036
2018,Sin estudios,,860757.0,1.003
2018,Sin estudios,,860758.0,606.0
2018,Sin estudios,,860759.0,2.8110000000000004
2018,Sin estudios,,860760.0,495.0
2018,Sin estudios,,860761.0,160.0
2018,Sin estudios,,860762.0,7.0
2018,Sin estudios,,860763.0,1.183
2018,Sin estudios,,860764.0,721.0
2018,Sin estudios,,860765.0,585.0
2018,Sin estudios,,860766.0,1.531
2018,Sin estudios,,860767.0,558.0
2018,Sin estudios,,860768.0,325.0
2018,Sin estudios,,860769.0,1.4040000000000001
2018,Sin estudios,,860770.0,198.0
2018,Sin estudios,,860771.0,184.0
2018,Sin estudios,,860772.0,108.0
2018,Sin estudios,,860773.0,403.0
2018,Sin estudios,,860774.0,296.0
2018,Sin estudios,,860775.0,101.0
2018,Enseñanza primaria incompleta,,860645.0,1.5
2018,Enseñanza primaria incompleta,,860646.0,4.08
2018,Enseñanza primaria incompleta,,860647.0,630.0
2018,Enseñanza primaria incompleta,,860648.0,833.0
2018,Enseñanza primaria incompleta,,860649.0,1.999
2018,Enseñanza primaria incompleta,,860650.0,449.0
2018,Enseñanza primaria incompleta,,860651.0,1.6059999999999999
2018,Enseñanza primaria incompleta,,860652.0,2.582
2018,Enseñanza primaria incompleta,,860653.0,1.8869999999999998
2018,Enseñanza primaria incompleta,,860654.0,653.0
2018,Enseñanza primaria incompleta,,860655.0,1.767
2018,Enseñanza primaria incompleta,,860656.0,2.096
2018,Enseñanza primaria incompleta,,860657.0,62.0
2018,Enseñanza primaria incompleta,,860658.0,2.144
2018,Enseñanza primaria incompleta,,860659.0,1.166
2018,Enseñanza primaria incompleta,,860660.0,1.043
2018,Enseñanza primaria incompleta,,860661.0,1.163
2018,Enseñanza primaria incompleta,,860662.0,272.0
2018,Enseñanza primaria incompleta,,860663.0,480.0
2018,Enseñanza primaria incompleta,,860664.0,418.0
2018,Enseñanza primaria incompleta,,860665.0,1.25
2018,Enseñanza primaria incompleta,,860666.0,1.2990000000000002
2018,Enseñanza primaria incompleta,,860667.0,2.004
2018,Enseñanza primaria incompleta,,860668.0,873.0
2018,Enseñanza primaria incompleta,,860669.0,547.0
2018,Enseñanza primaria incompleta,,860670.0,459.0
2018,Enseñanza primaria incompleta,,860671.0,1.854
2018,Enseñanza primaria incompleta,,860672.0,981.0
2018,Enseñanza primaria incompleta,,860673.0,1.08
2018,Enseñanza primaria incompleta,,860674.0,590.0
2018,Enseñanza primaria incompleta,,860675.0,680.0
2018,Enseñanza primaria incompleta,,860676.0,2.719
2018,Enseñanza primaria incompleta,,860677.0,1.999
2018,Enseñanza primaria incompleta,,860678.0,1.197
2018,Enseñanza primaria incompleta,,860679.0,2.8510000000000004
2018,Enseñanza primaria incompleta,,860680.0,2.761
2018,Enseñanza primaria incompleta,,860681.0,2.503
2018,Enseñanza primaria incompleta,,860682.0,1.163
2018,Enseñanza primaria incompleta,,860683.0,1.38
2018,Enseñanza primaria incompleta,,860684.0,1.3030000000000002
2018,Enseñanza primaria incompleta,,860685.0,733.0
2018,Enseñanza primaria incompleta,,860686.0,1.2919999999999998
2018,Enseñanza primaria incompleta,,860687.0,725.0
2018,Enseñanza primaria incompleta,,860688.0,421.0
2018,Enseñanza primaria incompleta,,860689.0,93.0
2018,Enseñanza primaria incompleta,,860690.0,3.78
2018,Enseñanza primaria incompleta,,860691.0,5.537999999999999
2018,Enseñanza primaria incompleta,,860692.0,1.949
2018,Enseñanza primaria incompleta,,860693.0,3.6639999999999997
2018,Enseñanza primaria incompleta,,860694.0,854.0
2018,Enseñanza primaria incompleta,,860695.0,509.0
2018,Enseñanza primaria incompleta,,860696.0,968.0
2018,Enseñanza primaria incompleta,,860697.0,1.122
2018,Enseñanza primaria incompleta,,860698.0,631.0
2018,Enseñanza primaria incompleta,,860699.0,3.108
2018,Enseñanza primaria incompleta,,860700.0,182.0
2018,Enseñanza primaria incompleta,,860701.0,92.0
2018,Enseñanza primaria incompleta,,860702.0,957.0
2018,Enseñanza primaria incompleta,,860703.0,2.124
2018,Enseñanza primaria incompleta,,860704.0,5.154
2018,Enseñanza primaria incompleta,,860705.0,4.565
2018,Enseñanza primaria incompleta,,860706.0,9.625
2018,Enseñanza primaria incompleta,,860707.0,2.396
2018,Enseñanza primaria incompleta,,860708.0,279.0
2018,Enseñanza primaria incompleta,,860709.0,7.727
2018,Enseñanza primaria incompleta,,860710.0,2.838
2018,Enseñanza primaria incompleta,,860711.0,4.131
2018,Enseñanza primaria incompleta,,860712.0,5.386
2018,Enseñanza primaria incompleta,,860713.0,6.4079999999999995
2018,Enseñanza primaria incompleta,,860714.0,4.698
2018,Enseñanza primaria incompleta,,860715.0,4.254
2018,Enseñanza primaria incompleta,,860716.0,3.9139999999999997
2018,Enseñanza primaria incompleta,,860717.0,3.196
2018,Enseñanza primaria incompleta,,860718.0,1.919
2018,Enseñanza primaria incompleta,,860719.0,2.99
2018,Enseñanza primaria incompleta,,860720.0,3.0989999999999998
2018,Enseñanza primaria incompleta,,860721.0,3.693
2018,Enseñanza primaria incompleta,,860722.0,2.0580000000000003
2018,Enseñanza primaria incompleta,,860723.0,3.0239999999999996
2018,Enseñanza primaria incompleta,,860724.0,5.737
2018,Enseñanza primaria incompleta,,860725.0,5.615
2018,Enseñanza primaria incompleta,,860726.0,4.928999999999999
2018,Enseñanza primaria incompleta,,860727.0,5.879
2018,Enseñanza primaria incompleta,,860728.0,4.872
2018,Enseñanza primaria incompleta,,860729.0,6.97
2018,Enseñanza primaria incompleta,,860730.0,989.0
2018,Enseñanza primaria incompleta,,860731.0,340.0
2018,Enseñanza primaria incompleta,,860732.0,2.636
2018,Enseñanza primaria incompleta,,860733.0,2.072
2018,Enseñanza primaria incompleta,,860734.0,2.378
2018,Enseñanza primaria incompleta,,860735.0,2.299
2018,Enseñanza primaria incompleta,,860736.0,6.034
2018,Enseñanza primaria incompleta,,860737.0,7.624
2018,Enseñanza primaria incompleta,,860738.0,2.545
2018,Enseñanza primaria incompleta,,860739.0,1.7619999999999998
2018,Enseñanza primaria incompleta,,860740.0,1.597
2018,Enseñanza primaria incompleta,,860741.0,529.0
2018,Enseñanza primaria incompleta,,860742.0,248.0
2018,Enseñanza primaria incompleta,,860743.0,34.0
2018,Enseñanza primaria incompleta,,860744.0,618.0
2018,Enseñanza primaria incompleta,,860745.0,138.0
2018,Enseñanza primaria incompleta,,860746.0,325.0
2018,Enseñanza primaria incompleta,,860747.0,4.593
2018,Enseñanza primaria incompleta,,860748.0,6.374
2018,Enseñanza primaria incompleta,,860749.0,1.272
2018,Enseñanza primaria incompleta,,860750.0,1.177
2018,Enseñanza primaria incompleta,,860751.0,6.233
2018,Enseñanza primaria incompleta,,860752.0,2.338
2018,Enseñanza primaria incompleta,,860753.0,1.357
2018,Enseñanza primaria incompleta,,860754.0,4.664
2018,Enseñanza primaria incompleta,,860755.0,4.919
2018,Enseñanza primaria incompleta,,860756.0,5.513
2018,Enseñanza primaria incompleta,,860757.0,2.281
2018,Enseñanza primaria incompleta,,860758.0,1.715
2018,Enseñanza primaria incompleta,,860759.0,5.466
2018,Enseñanza primaria incompleta,,860760.0,1.145
2018,Enseñanza primaria incompleta,,860761.0,552.0
2018,Enseñanza primaria incompleta,,860762.0,52.0
2018,Enseñanza primaria incompleta,,860763.0,2.985
2018,Enseñanza primaria incompleta,,860764.0,1.5419999999999998
2018,Enseñanza primaria incompleta,,860765.0,1.379
2018,Enseñanza primaria incompleta,,860766.0,3.096
2018,Enseñanza primaria incompleta,,860767.0,2.106
2018,Enseñanza primaria incompleta,,860768.0,826.0
2018,Enseñanza primaria incompleta,,860769.0,3.928
2018,Enseñanza primaria incompleta,,860770.0,656.0
2018,Enseñanza primaria incompleta,,860771.0,765.0
2018,Enseñanza primaria incompleta,,860772.0,229.0
2018,Enseñanza primaria incompleta,,860773.0,825.0
2018,Enseñanza primaria incompleta,,860774.0,614.0
2018,Enseñanza primaria incompleta,,860775.0,206.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860645.0,3.037
2018,"Bachiller elemental, Graduado escolar, ESO",,860646.0,7.367000000000001
2018,"Bachiller elemental, Graduado escolar, ESO",,860647.0,1.3090000000000002
2018,"Bachiller elemental, Graduado escolar, ESO",,860648.0,1.966
2018,"Bachiller elemental, Graduado escolar, ESO",,860649.0,4.242
2018,"Bachiller elemental, Graduado escolar, ESO",,860650.0,1.0590000000000002
2018,"Bachiller elemental, Graduado escolar, ESO",,860651.0,2.806
2018,"Bachiller elemental, Graduado escolar, ESO",,860652.0,4.474
2018,"Bachiller elemental, Graduado escolar, ESO",,860653.0,3.917
2018,"Bachiller elemental, Graduado escolar, ESO",,860654.0,1.578
2018,"Bachiller elemental, Graduado escolar, ESO",,860655.0,3.87
2018,"Bachiller elemental, Graduado escolar, ESO",,860656.0,4.137
2018,"Bachiller elemental, Graduado escolar, ESO",,860657.0,151.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860658.0,4.257
2018,"Bachiller elemental, Graduado escolar, ESO",,860659.0,2.247
2018,"Bachiller elemental, Graduado escolar, ESO",,860660.0,2.4330000000000003
2018,"Bachiller elemental, Graduado escolar, ESO",,860661.0,2.517
2018,"Bachiller elemental, Graduado escolar, ESO",,860662.0,720.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860663.0,1.2690000000000001
2018,"Bachiller elemental, Graduado escolar, ESO",,860664.0,1.304
2018,"Bachiller elemental, Graduado escolar, ESO",,860665.0,3.173
2018,"Bachiller elemental, Graduado escolar, ESO",,860666.0,2.707
2018,"Bachiller elemental, Graduado escolar, ESO",,860667.0,4.603
2018,"Bachiller elemental, Graduado escolar, ESO",,860668.0,2.095
2018,"Bachiller elemental, Graduado escolar, ESO",,860669.0,1.495
2018,"Bachiller elemental, Graduado escolar, ESO",,860670.0,1.49
2018,"Bachiller elemental, Graduado escolar, ESO",,860671.0,4.39
2018,"Bachiller elemental, Graduado escolar, ESO",,860672.0,2.398
2018,"Bachiller elemental, Graduado escolar, ESO",,860673.0,2.767
2018,"Bachiller elemental, Graduado escolar, ESO",,860674.0,1.804
2018,"Bachiller elemental, Graduado escolar, ESO",,860675.0,1.4809999999999999
2018,"Bachiller elemental, Graduado escolar, ESO",,860676.0,6.127999999999999
2018,"Bachiller elemental, Graduado escolar, ESO",,860677.0,4.962
2018,"Bachiller elemental, Graduado escolar, ESO",,860678.0,2.886
2018,"Bachiller elemental, Graduado escolar, ESO",,860679.0,4.48
2018,"Bachiller elemental, Graduado escolar, ESO",,860680.0,5.694
2018,"Bachiller elemental, Graduado escolar, ESO",,860681.0,5.377999999999999
2018,"Bachiller elemental, Graduado escolar, ESO",,860682.0,2.6
2018,"Bachiller elemental, Graduado escolar, ESO",,860683.0,2.96
2018,"Bachiller elemental, Graduado escolar, ESO",,860684.0,2.761
2018,"Bachiller elemental, Graduado escolar, ESO",,860685.0,2.156
2018,"Bachiller elemental, Graduado escolar, ESO",,860686.0,3.103
2018,"Bachiller elemental, Graduado escolar, ESO",,860687.0,1.868
2018,"Bachiller elemental, Graduado escolar, ESO",,860688.0,775.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860689.0,251.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860690.0,7.017
2018,"Bachiller elemental, Graduado escolar, ESO",,860691.0,9.141
2018,"Bachiller elemental, Graduado escolar, ESO",,860692.0,4.065
2018,"Bachiller elemental, Graduado escolar, ESO",,860693.0,7.564
2018,"Bachiller elemental, Graduado escolar, ESO",,860694.0,2.0909999999999997
2018,"Bachiller elemental, Graduado escolar, ESO",,860695.0,942.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860696.0,1.71
2018,"Bachiller elemental, Graduado escolar, ESO",,860697.0,2.622
2018,"Bachiller elemental, Graduado escolar, ESO",,860698.0,1.463
2018,"Bachiller elemental, Graduado escolar, ESO",,860699.0,5.144
2018,"Bachiller elemental, Graduado escolar, ESO",,860700.0,364.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860701.0,199.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860702.0,1.94
2018,"Bachiller elemental, Graduado escolar, ESO",,860703.0,3.4539999999999997
2018,"Bachiller elemental, Graduado escolar, ESO",,860704.0,8.831
2018,"Bachiller elemental, Graduado escolar, ESO",,860705.0,7.487
2018,"Bachiller elemental, Graduado escolar, ESO",,860706.0,14.739
2018,"Bachiller elemental, Graduado escolar, ESO",,860707.0,4.002
2018,"Bachiller elemental, Graduado escolar, ESO",,860708.0,801.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860709.0,11.187999999999999
2018,"Bachiller elemental, Graduado escolar, ESO",,860710.0,5.16
2018,"Bachiller elemental, Graduado escolar, ESO",,860711.0,7.888
2018,"Bachiller elemental, Graduado escolar, ESO",,860712.0,9.105
2018,"Bachiller elemental, Graduado escolar, ESO",,860713.0,11.366
2018,"Bachiller elemental, Graduado escolar, ESO",,860714.0,8.347000000000001
2018,"Bachiller elemental, Graduado escolar, ESO",,860715.0,8.793
2018,"Bachiller elemental, Graduado escolar, ESO",,860716.0,7.082000000000001
2018,"Bachiller elemental, Graduado escolar, ESO",,860717.0,5.059
2018,"Bachiller elemental, Graduado escolar, ESO",,860718.0,3.2030000000000003
2018,"Bachiller elemental, Graduado escolar, ESO",,860719.0,5.393
2018,"Bachiller elemental, Graduado escolar, ESO",,860720.0,5.4479999999999995
2018,"Bachiller elemental, Graduado escolar, ESO",,860721.0,6.898
2018,"Bachiller elemental, Graduado escolar, ESO",,860722.0,3.705
2018,"Bachiller elemental, Graduado escolar, ESO",,860723.0,5.012
2018,"Bachiller elemental, Graduado escolar, ESO",,860724.0,8.677
2018,"Bachiller elemental, Graduado escolar, ESO",,860725.0,10.911
2018,"Bachiller elemental, Graduado escolar, ESO",,860726.0,8.754
2018,"Bachiller elemental, Graduado escolar, ESO",,860727.0,10.116
2018,"Bachiller elemental, Graduado escolar, ESO",,860728.0,6.894
2018,"Bachiller elemental, Graduado escolar, ESO",,860729.0,11.404000000000002
2018,"Bachiller elemental, Graduado escolar, ESO",,860730.0,1.574
2018,"Bachiller elemental, Graduado escolar, ESO",,860731.0,713.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860732.0,4.704
2018,"Bachiller elemental, Graduado escolar, ESO",,860733.0,3.2539999999999996
2018,"Bachiller elemental, Graduado escolar, ESO",,860734.0,3.7460000000000004
2018,"Bachiller elemental, Graduado escolar, ESO",,860735.0,3.397
2018,"Bachiller elemental, Graduado escolar, ESO",,860736.0,10.875
2018,"Bachiller elemental, Graduado escolar, ESO",,860737.0,13.908
2018,"Bachiller elemental, Graduado escolar, ESO",,860738.0,5.202000000000001
2018,"Bachiller elemental, Graduado escolar, ESO",,860739.0,3.74
2018,"Bachiller elemental, Graduado escolar, ESO",,860740.0,2.702
2018,"Bachiller elemental, Graduado escolar, ESO",,860741.0,1.094
2018,"Bachiller elemental, Graduado escolar, ESO",,860742.0,607.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860743.0,147.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860744.0,1.663
2018,"Bachiller elemental, Graduado escolar, ESO",,860745.0,428.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860746.0,959.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860747.0,6.813
2018,"Bachiller elemental, Graduado escolar, ESO",,860748.0,10.745
2018,"Bachiller elemental, Graduado escolar, ESO",,860749.0,2.6839999999999997
2018,"Bachiller elemental, Graduado escolar, ESO",,860750.0,3.491
2018,"Bachiller elemental, Graduado escolar, ESO",,860751.0,10.785
2018,"Bachiller elemental, Graduado escolar, ESO",,860752.0,4.4
2018,"Bachiller elemental, Graduado escolar, ESO",,860753.0,3.6510000000000002
2018,"Bachiller elemental, Graduado escolar, ESO",,860754.0,8.513
2018,"Bachiller elemental, Graduado escolar, ESO",,860755.0,7.254
2018,"Bachiller elemental, Graduado escolar, ESO",,860756.0,9.465
2018,"Bachiller elemental, Graduado escolar, ESO",,860757.0,5.114
2018,"Bachiller elemental, Graduado escolar, ESO",,860758.0,6.017
2018,"Bachiller elemental, Graduado escolar, ESO",,860759.0,8.684
2018,"Bachiller elemental, Graduado escolar, ESO",,860760.0,2.565
2018,"Bachiller elemental, Graduado escolar, ESO",,860761.0,1.9569999999999999
2018,"Bachiller elemental, Graduado escolar, ESO",,860762.0,190.0
2018,"Bachiller elemental, Graduado escolar, ESO",,860763.0,5.766
2018,"Bachiller elemental, Graduado escolar, ESO",,860764.0,2.349
2018,"Bachiller elemental, Graduado escolar, ESO",,860765.0,2.3
2018,"Bachiller elemental, Graduado escolar, ESO",,860766.0,5.22
